timestamp,price,ma_short,ma_long,roll_mean,roll_std,zscore,price_scale,trend_signal,mr_signal,price_change,scaled_move,market_pnl,trend_position_change,trend_cost,trend_pnl,mr_position_change,mr_cost,mr_pnl,cum_market_pnl,cum_trend_pnl,cum_mr_pnl
2026-03-04 02:00:00,127.11,126.8125,135.1353125,135.1353125,34.567070381186596,-0.2321664061056166,135.1353125,0,0,3.9599999999999937,0.029303961538550433,0.029303961538550433,0.0,0.0,0.0,0.0,0.0,0.0,8.570655282292124,2.3070810055032958,2.397585109303659
2026-03-04 02:15:00,125.79,125.99875,132.709375,132.709375,32.26781267890108,-0.2144358239851923,132.709375,0,0,-1.3199999999999932,-0.00994654673040238,-0.00994654673040238,0.0,0.0,-0.0,0.0,0.0,-0.0,8.560708735561722,2.3070810055032958,2.397585109303659
2026-03-04 02:30:00,124.98,125.80125000000001,129.7615625,129.7615625,28.1468336739133,-0.16987923243499967,129.7615625,0,0,-0.8100000000000023,-0.006242218299429019,-0.006242218299429019,0.0,0.0,-0.0,0.0,0.0,-0.0,8.554466517262293,2.3070810055032958,2.397585109303659
2026-03-04 02:45:00,123.41,126.5725,127.43062499999999,127.43062499999999,25.2532750910171,-0.15921202242120985,127.43062499999999,0,0,-1.5700000000000074,-0.012320429253172128,-0.012320429253172128,0.0,0.0,-0.0,0.0,0.0,-0.0,8.54214608800912,2.3070810055032958,2.397585109303659
2026-03-04 03:00:00,124.81,125.22625000000001,124.14218749999999,124.14218749999999,16.9455547000606,0.0394093030190167,124.14218749999999,1,0,1.4000000000000057,0.011277391096399084,0.011277391096399084,1.0,0.001,-0.001,0.0,0.0,0.0,8.55342347910552,2.306081005503296,2.397585109303659
2026-03-04 03:15:00,124.73,124.88875000000002,122.40656249999999,122.40656249999999,13.50665800200288,0.17202164293013658,122.40656249999999,1,0,-0.0799999999999983,-0.000653559730508716,-0.000653559730508716,0.0,0.0,-0.000653559730508716,0.0,0.0,-0.0,8.552769919375011,2.305427445772787,2.397585109303659
2026-03-04 03:30:00,124.67,124.83125,121.3746875,121.3746875,11.888533099337197,0.2771841128308527,121.3746875,1,0,-0.060000000000002274,-0.0004943370091066334,-0.0004943370091066334,0.0,0.0,-0.0004943370091066334,0.0,0.0,-0.0,8.552275582365905,2.3049331087636804,2.397585109303659
2026-03-04 03:45:00,124.73,125.02875,121.35125,121.35125,11.880915504531217,0.2843846502158358,121.35125,1,0,0.060000000000002274,0.0004944324842142316,0.0004944324842142316,0.0,0.0,0.0004944324842142316,0.0,0.0,0.0,8.552770014850118,2.305427541247895,2.397585109303659
2026-03-04 04:00:00,124.74,124.7325,120.4903125,120.4903125,10.482549703497432,0.4054059003013469,120.4903125,1,0,0.009999999999990905,8.299422412063962e-05,8.299422412063962e-05,0.0,0.0,8.299422412063962e-05,0.0,0.0,0.0,8.552853009074239,2.3055105354720156,2.397585109303659
2026-03-04 04:15:00,125.08,124.64375,120.076875,120.076875,10.00718046640014,0.49995351006193656,120.076875,1,0,0.3400000000000034,0.002831519391223359,0.002831519391223359,0.0,0.0,0.002831519391223359,0.0,0.0,0.0,8.555684528465463,2.308342054863239,2.397585109303659
2026-03-04 04:30:00,130.54,125.33875,120.3215625,120.3215625,10.168073408206746,1.0049531597355108,120.3215625,1,0,5.459999999999994,0.045378400068566214,0.045378400068566214,0.0,0.0,0.045378400068566214,0.0,0.0,0.0,8.601062928534029,2.353720454931805,2.397585109303659
2026-03-04 04:45:00,132.45,126.46875,120.9109375,120.9109375,10.310894132053878,1.1191136629099947,120.9109375,1,0,1.9099999999999966,0.01579675122442911,0.01579675122442911,0.0,0.0,0.01579675122442911,0.0,0.0,0.0,8.616859679758457,2.3695172061562344,2.397585109303659
2026-03-04 05:00:00,124.28,126.40249999999999,120.873125,120.873125,10.295767510440202,0.33090053719116436,120.873125,1,0,-8.169999999999987,-0.06759153451191063,-0.06759153451191063,0.0,0.0,-0.06759153451191063,0.0,0.0,-0.0,8.549268145246547,2.301925671644324,2.397585109303659
2026-03-04 05:15:00,131.94,127.30375000000001,121.2546875,121.2546875,10.476698871974705,1.0199121527281207,121.2546875,1,0,7.659999999999997,0.06317281548393745,0.06317281548393745,0.0,0.0,0.06317281548393745,0.0,0.0,0.0,8.612440960730485,2.3650984871282614,2.397585109303659
2026-03-04 05:30:00,140.22,129.2475,122.0190625,122.0190625,10.94471837842657,1.662988198570404,122.0190625,1,0,8.280000000000001,0.06785824960751523,0.06785824960751523,0.0,0.0,0.06785824960751523,0.0,0.0,0.0,8.680299210338,2.4329567367357767,2.397585109303659
2026-03-04 05:45:00,168.2,134.68124999999998,124.03343749999999,124.03343749999999,13.176348461169551,3.351957686164571,124.03343749999999,1,-1,27.97999999999999,0.22558433083820636,0.22558433083820636,0.0,0.0,0.22558433083820636,1.0,0.001,-0.001,8.905883541176205,2.658541067573983,2.396585109303659
2026-03-04 06:00:00,137.03,136.2175,124.49187500000001,124.49187500000001,13.370026524812786,0.9377786182197241,124.49187500000001,1,-1,-31.169999999999987,-0.25037778569886576,-0.25037778569886576,0.0,0.0,-0.25037778569886576,0.0,0.0,0.25037778569886576,8.65550575547734,2.408163281875117,2.646962895002525
2026-03-04 06:15:00,151.57,139.52875,125.714375,125.714375,14.006772310725983,1.845937409877113,125.714375,1,-1,14.539999999999992,0.11565900876490848,0.11565900876490848,0.0,0.0,0.11565900876490848,0.0,0.0,-0.11565900876490848,8.771164764242247,2.5238222906400254,2.5313038862376165
2026-03-04 06:30:00,211.28,149.62125,128.93875,128.93875,20.288562446093525,4.058505880777889,128.93875,1,-1,59.71000000000001,0.4630880941532317,0.4630880941532317,0.0,0.0,0.4630880941532317,0.0,0.0,-0.4630880941532317,9.234252858395479,2.986910384793257,2.0682157920843847
2026-03-04 07:30:00,226.14,161.33249999999998,132.8065625,132.8065625,26.0420653025404,3.5839491382772666,132.8065625,1,-1,14.859999999999985,0.11189206105684713,0.11189206105684713,0.0,0.0,0.11189206105684713,0.0,0.0,-0.11189206105684713,9.346144919452327,3.0988024458501044,1.9563237310275374
2026-03-04 07:45:00,177.76,168.01749999999998,134.85968749999998,134.85968749999998,26.928438916503186,1.5931228926051264,134.85968749999998,1,-1,-48.379999999999995,-0.3587432308116538,-0.3587432308116538,0.0,0.0,-0.3587432308116538,0.0,0.0,0.3587432308116538,8.987401688640674,2.7400592150384506,2.3150669618391913
2026-03-04 08:15:00,204.5,177.08749999999998,137.9840625,137.9840625,29.014049417633444,2.292542366029562,137.9840625,1,-1,26.74000000000001,0.1937904966379723,0.1937904966379723,0.0,0.0,0.1937904966379723,0.0,0.0,-0.1937904966379723,9.181192185278645,2.933849711676423,2.121276465201219
2026-03-04 08:30:00,151.67,178.51874999999998,139.4671875,139.4671875,28.43923655279181,0.42908368786018175,139.4671875,1,-1,-52.83000000000001,-0.378798776593957,-0.378798776593957,0.0,0.0,-0.378798776593957,0.0,0.0,0.378798776593957,8.802393408684688,2.555050935082466,2.5000752417951757
2026-03-04 08:45:00,123.0,172.86874999999998,140.24875,140.24875,27.593687771639267,-0.6250976724368182,140.24875,1,0,-28.669999999999987,-0.20442249930926293,-0.20442249930926293,0.0,0.0,-0.20442249930926293,1.0,0.001,0.20342249930926293,8.597970909375425,2.3506284357732032,2.7034977411044387
2026-03-04 09:00:00,211.29,182.15124999999998,142.47843749999998,142.47843749999998,30.316308515318493,2.269786984956638,142.47843749999998,1,0,88.28999999999999,0.6196727136343,0.6196727136343,0.0,0.0,0.6196727136343,0.0,0.0,0.0,9.217643623009725,2.9703011494075033,2.7034977411044387
2026-03-04 09:15:00,148.65,181.78625,142.989375,142.989375,30.27698433202918,0.18696132144216862,142.989375,1,0,-62.639999999999986,-0.438074507284195,-0.438074507284195,0.0,0.0,-0.438074507284195,0.0,0.0,-0.0,8.77956911572553,2.5322266421233084,2.7034977411044387
2026-03-04 09:30:00,134.22,172.15375,143.22875,143.22875,30.17300286038677,-0.2985698851945329,143.22875,1,0,-14.430000000000007,-0.10074792944852208,-0.10074792944852208,0.0,0.0,-0.10074792944852208,0.0,0.0,-0.0,8.678821186277007,2.431478712674786,2.7034977411044387
2026-03-04 09:45:00,108.88,157.49625,142.9675,142.9675,30.440290893442928,-1.1198151857130483,142.9675,1,1,-25.340000000000003,-0.1772430797209156,-0.1772430797209156,0.0,0.0,-0.1772430797209156,1.0,0.001,-0.001,8.501578106556092,2.2542356329538706,2.702497741104439
2026-03-04 10:00:00,137.81,152.5025,143.0371875,143.0371875,30.425381937261378,-0.17180351296094495,143.0371875,1,0,28.930000000000007,0.20225509537511013,0.20225509537511013,0.0,0.0,0.20225509537511013,1.0,0.001,0.20125509537511013,8.703833201931202,2.4564907283289807,2.903752836479549
2026-03-04 10:15:00,117.03,141.56875,142.7121875,142.7121875,30.652174235820038,-0.8378585904678785,142.7121875,0,0,-20.78,-0.14560774636013482,-0.14560774636013482,1.0,0.001,-0.14660774636013482,0.0,0.0,-0.0,8.558225455571067,2.309882981968846,2.903752836479549
2026-03-04 10:30:00,104.9,135.7225,142.08,142.08,31.229673854080882,-1.1905343672086277,142.08,0,0,-12.129999999999995,-0.0853744369369369,-0.0853744369369369,0.0,0.0,-0.0,0.0,0.0,-0.0,8.472851018634131,2.309882981968846,2.903752836479549
2026-03-04 10:45:00,81.93,130.58875,140.79187499999998,140.79187499999998,32.84403490177535,-1.7921633312117278,140.79187499999998,0,0,-22.97,-0.1631486191941119,-0.1631486191941119,0.0,0.0,-0.0,0.0,0.0,-0.0,8.309702399440019,2.309882981968846,2.903752836479549
2026-03-04 11:00:00,102.48,116.98750000000001,140.0221875,140.0221875,33.45786861830627,-1.1220734927346512,140.0221875,0,1,20.549999999999997,0.1467624550573458,0.1467624550573458,0.0,0.0,0.0,1.0,0.001,-0.001,8.456464854497364,2.309882981968846,2.902752836479549
2026-03-04 11:15:00,81.0,108.53125,138.6225,138.6225,34.974953987841324,-1.6475361202771521,138.6225,0,1,-21.480000000000004,-0.15495320023805662,-0.15495320023805662,0.0,0.0,-0.0,0.0,0.0,-0.15495320023805662,8.301511654259308,2.309882981968846,2.7477996362414925
2026-03-04 11:30:00,77.48,101.43875,137.138125,137.138125,36.54535374356007,-1.6324407589162495,137.138125,0,1,-3.519999999999996,-0.02566755233090722,-0.02566755233090722,0.0,0.0,-0.0,0.0,0.0,-0.02566755233090722,8.275844101928401,2.309882981968846,2.7221320839105854
2026-03-04 11:45:00,52.23,94.35750000000002,134.91375,134.91375,39.45804082166113,-2.0954854391708526,134.91375,0,1,-25.250000000000007,-0.1871566093152107,-0.1871566093152107,0.0,0.0,-0.0,0.0,0.0,-0.1871566093152107,8.08868749261319,2.309882981968846,2.5349754745953748
2026-03-04 12:00:00,69.97,85.8775,133.2,133.2,41.06904862349157,-1.539602258130526,133.2,0,1,17.740000000000002,0.1331831831831832,0.1331831831831832,0.0,0.0,0.0,0.0,0.0,0.1331831831831832,8.221870675796373,2.309882981968846,2.668158657778558
2026-03-04 12:15:00,39.99,76.2475,130.551875,130.551875,44.242232956939844,-2.046955339893043,130.551875,0,1,-29.979999999999997,-0.22964051646136832,-0.22964051646136832,0.0,0.0,-0.0,0.0,0.0,-0.22964051646136832,7.992230159335004,2.309882981968846,2.4385181413171897
2026-03-04 12:30:00,34.9,67.4975,127.7465625,127.7465625,47.36320959654546,-1.960309769774808,127.7465625,0,1,-5.090000000000003,-0.03984451636418791,-0.03984451636418791,0.0,0.0,-0.0,0.0,0.0,-0.03984451636418791,7.952385642970816,2.309882981968846,2.398673624953002
2026-03-04 12:45:00,25.12,60.39625,124.63374999999999,124.63374999999999,50.72205308694478,-1.9619424676958428,124.63374999999999,0,1,-9.779999999999998,-0.07846991685638921,-0.07846991685638921,0.0,0.0,-0.0,0.0,0.0,-0.07846991685638921,7.873915726114427,2.309882981968846,2.3202037080966127
2026-03-04 13:00:00,31.75,51.555,121.72781249999998,121.72781249999998,53.31334135118743,-1.6877166243866637,121.72781249999998,0,1,6.629999999999999,0.05446577790100352,0.05446577790100352,0.0,0.0,0.0,0.0,0.0,0.05446577790100352,7.92838150401543,2.309882981968846,2.3746694859976163
2026-03-04 13:15:00,26.92,44.794999999999995,118.66031249999999,118.66031249999999,55.876552211065906,-1.6418391770749152,118.66031249999999,0,1,-4.829999999999998,-0.0407044267644247,-0.0407044267644247,0.0,0.0,-0.0,0.0,0.0,-0.0407044267644247,7.887677077251006,2.309882981968846,2.3339650592331918
2026-03-04 13:30:00,33.39,39.283750000000005,115.624375,115.624375,57.81584211612576,-1.4223502069697178,115.624375,0,1,6.469999999999999,0.055957059227347165,0.055957059227347165,0.0,0.0,0.0,0.0,0.0,0.055957059227347165,7.9436341364783525,2.309882981968846,2.389922118460539
2026-03-04 13:45:00,39.84,37.735,112.7303125,112.7303125,59.246606081338236,-1.2302867171822576,112.7303125,0,1,6.450000000000003,0.05721619905914838,0.05721619905914838,0.0,0.0,0.0,0.0,0.0,0.05721619905914838,8.000850335537502,2.309882981968846,2.4471383175196872
2026-03-04 14:00:00,26.37,32.285000000000004,109.670625,109.670625,61.129187523953874,-1.3626980559386317,109.670625,0,1,-13.470000000000002,-0.12282231454411792,-0.12282231454411792,0.0,0.0,-0.0,0.0,0.0,-0.12282231454411792,7.8780280209933835,2.309882981968846,2.324316002975569
2026-03-04 14:15:00,58.19,34.56,107.36593749999999,107.36593749999999,61.650540528691614,-0.7976562261788109,107.36593749999999,0,1,31.819999999999997,0.2963696004610401,0.2963696004610401,0.0,0.0,0.0,0.0,0.0,0.2963696004610401,8.174397621454423,2.309882981968846,2.620685603436609
2026-03-04 14:30:00,79.9,40.185,105.4809375,105.4809375,61.53565676850667,-0.415709181365105,105.4809375,0,1,21.710000000000008,0.20581917941334196,0.20581917941334196,0.0,0.0,0.0,0.0,0.0,0.20581917941334196,8.380216800867766,2.309882981968846,2.826504782849951
2026-03-04 14:45:00,97.16,49.190000000000005,103.26093750000001,103.26093750000001,60.47222691554371,-0.10088825583553691,103.26093750000001,0,0,17.25999999999999,0.16714936371752376,0.16714936371752376,0.0,0.0,0.0,1.0,0.001,0.16614936371752376,8.54736616458529,2.309882981968846,2.9926541465674745
2026-03-04 15:00:00,71.17,54.11750000000001,101.2028125,101.2028125,60.40656011343397,-0.49717799595943085,101.2028125,0,0,-25.989999999999995,-0.2568110446535268,-0.2568110446535268,0.0,0.0,-0.0,0.0,0.0,-0.0,8.290555119931764,2.309882981968846,2.9926541465674745
2026-03-04 15:15:00,93.06,62.385000000000005,99.37437499999999,99.37437499999999,59.714373259629305,-0.10574296698294079,99.37437499999999,0,0,21.89,0.22027811495669788,0.22027811495669788,0.0,0.0,0.0,0.0,0.0,0.0,8.51083323488846,2.309882981968846,2.9926541465674745
2026-03-04 15:30:00,101.74,70.92875000000001,95.95125,95.95125,56.124215850546356,0.10314175284720065,95.95125,0,0,8.679999999999993,0.09046260470811993,0.09046260470811993,0.0,0.0,0.0,0.0,0.0,0.0,8.601295839596581,2.309882981968846,2.9926541465674745
2026-03-04 15:45:00,130.48,82.25874999999999,92.961875,92.961875,51.30708185020739,0.7312465189412898,92.961875,0,0,28.739999999999995,0.3091589966316836,0.3091589966316836,0.0,0.0,0.0,0.0,0.0,0.0,8.910454836228265,2.309882981968846,2.9926541465674745
2026-03-04 16:00:00,93.37,90.63374999999999,90.3246875,90.3246875,48.92120339724573,0.062249337475853254,90.3246875,1,0,-37.109999999999985,-0.41085113081625646,-0.41085113081625646,1.0,0.001,-0.001,0.0,0.0,-0.0,8.499603705412008,2.308882981968846,2.9926541465674745
2026-03-04 16:15:00,115.24,97.765,87.5353125,87.5353125,44.55065967321425,0.6218692989782423,87.5353125,1,0,21.86999999999999,0.24984202803868427,0.24984202803868427,0.0,0.0,0.24984202803868427,0.0,0.0,0.0,8.749445733450692,2.5587250100075303,2.9926541465674745
2026-03-04 16:30:00,137.63,104.98124999999999,87.09656249999999,87.09656249999999,43.963936511746546,1.1494293166058545,87.09656249999999,1,0,22.39,0.257070995195706,0.257070995195706,0.0,0.0,0.257070995195706,0.0,0.0,0.0,9.006516728646398,2.8157960052032363,2.9926541465674745
2026-03-04 16:45:00,202.6,118.16125,89.5840625,89.5840625,48.11667317887251,2.348789515847576,89.5840625,1,-1,64.97,0.7252406085066749,0.7252406085066749,0.0,0.0,0.7252406085066749,1.0,0.001,-0.001,9.731757337153073,3.5410366137099114,2.9916541465674746
2026-03-04 17:00:00,130.71,125.60375,87.06593749999999,87.06593749999999,43.421318672073795,1.005129826424859,87.06593749999999,1,-1,-71.88999999999999,-0.8256960421519609,-0.8256960421519609,0.0,0.0,-0.8256960421519609,0.0,0.0,0.8256960421519609,8.906061295001113,2.7153405715579506,3.8173501887194354
2026-03-04 17:15:00,173.91,135.71,87.8553125,87.8553125,44.7851837527789,1.9214990380531898,87.8553125,1,-1,43.19999999999999,0.4917175611890287,0.4917175611890287,0.0,0.0,0.4917175611890287,0.0,0.0,-0.4917175611890287,9.397778856190142,3.207058132746979,3.325632627530407
2026-03-04 19:15:00,230.1,151.755,90.8515625,90.8515625,50.79169338420099,2.7415592633758084,90.8515625,1,-1,56.19,0.6184813827500215,0.6184813827500215,0.0,0.0,0.6184813827500215,0.0,0.0,-0.6184813827500215,10.016260238940163,3.8255395154970007,2.7071512447803854
2026-03-04 19:30:00,214.09,162.20624999999998,94.139375,94.139375,55.20941270480684,2.172648088856711,94.139375,1,-1,-16.00999999999999,-0.1700669884413402,-0.1700669884413402,0.0,0.0,-0.1700669884413402,0.0,0.0,0.1700669884413402,9.846193250498823,3.6554725270556605,2.8772182332217255
2026-03-04 19:45:00,185.68,173.745,95.6353125,95.6353125,57.04876487788979,1.5783810165344763,95.6353125,1,-1,-28.409999999999997,-0.2970660026859848,-0.2970660026859848,0.0,0.0,-0.2970660026859848,0.0,0.0,0.2970660026859848,9.549127247812837,3.3584065243696757,3.1742842359077104
2026-03-04 20:00:00,197.34,184.0075,98.14500000000001,98.14500000000001,59.724087808154415,1.66088765254371,98.14500000000001,1,-1,11.659999999999997,0.11880381068826731,0.11880381068826731,0.0,0.0,0.11880381068826731,0.0,0.0,-0.11880381068826731,9.667931058501104,3.477210335057943,3.055480425219443
2026-03-04 20:15:00,172.0,188.30374999999998,100.24187500000001,100.24187500000001,61.13026737974703,1.1738558994717248,100.24187500000001,1,-1,-25.340000000000003,-0.25278856765199176,-0.25278856765199176,0.0,0.0,-0.25278856765199176,0.0,0.0,0.25278856765199176,9.415142490849112,3.224421767405951,3.308268992871435
2026-03-04 20:30:00,159.29,182.89000000000001,102.659375,102.659375,61.90745845615057,0.9147625570852954,102.659375,1,-1,-12.710000000000008,-0.12380749444461364,-0.12380749444461364,0.0,0.0,-0.12380749444461364,0.0,0.0,0.12380749444461364,9.291334996404498,3.1006142729613377,3.4320764873160483
2026-03-04 20:45:00,150.81,185.4025,104.1696875,104.1696875,62.48973926015717,0.7463675325292548,104.1696875,1,-1,-8.47999999999999,-0.08140563923646205,-0.08140563923646205,0.0,0.0,-0.08140563923646205,0.0,0.0,0.08140563923646205,9.209929357168036,3.0192086337248756,3.5134821265525105
2026-03-04 21:00:00,171.64,185.11874999999998,107.00218749999999,107.00218749999999,63.45246220263341,1.0186809188519936,107.00218749999999,1,-1,20.829999999999984,0.19466891739946893,0.19466891739946893,0.0,0.0,0.19466891739946893,0.0,0.0,-0.19466891739946893,9.404598274567505,3.2138775511243445,3.3188132091530416
2026-03-04 21:15:00,158.39,176.155,109.53062499999999,109.53062499999999,63.848923396965915,0.7652341245635128,109.53062499999999,1,-1,-13.25,-0.12097073307123009,-0.12097073307123009,0.0,0.0,-0.12097073307123009,0.0,0.0,0.12097073307123009,9.283627541496275,3.0929068180531143,3.4397839422242718
2026-03-04 21:30:00,147.04,167.77375,112.4934375,112.4934375,63.301613627161416,0.5457453692014065,112.4934375,1,-1,-11.349999999999994,-0.10089477441739653,-0.10089477441739653,0.0,0.0,-0.10089477441739653,0.0,0.0,0.10089477441739653,9.182732767078878,2.9920120436357176,3.5406787166416684
2026-03-04 21:45:00,130.44,160.86875,114.38312499999999,114.38312499999999,62.892506832895556,0.2553066463491888,114.38312499999999,1,0,-16.599999999999994,-0.14512630250310082,-0.14512630250310082,0.0,0.0,-0.14512630250310082,1.0,0.001,0.14412630250310082,9.037606464575777,2.846885741132617,3.684805019144769
2026-03-04 22:00:00,157.04,155.83125,118.0409375,118.0409375,61.82092110434399,0.6308392337632064,118.0409375,1,0,26.599999999999994,0.22534555014017907,0.22534555014017907,0.0,0.0,0.22534555014017907,0.0,0.0,0.0,9.262952014715957,3.072231291272796,3.684805019144769
2026-03-04 22:15:00,149.48,153.01625,121.6215625,121.6215625,60.14561524303926,0.4631831828044039,121.6215625,1,0,-7.560000000000002,-0.06216003021668138,-0.06216003021668138,0.0,0.0,-0.06216003021668138,0.0,0.0,-0.0,9.200791984499276,3.0100712610561144,3.684805019144769
2026-03-04 22:30:00,139.13,150.49624999999997,125.184375,125.184375,57.56627137132281,0.24225340060754982,125.184375,1,0,-10.349999999999994,-0.08267804987643222,-0.08267804987643222,0.0,0.0,-0.08267804987643222,0.0,0.0,-0.0,9.118113934622844,2.927393211179682,3.684805019144769
2026-03-04 22:45:00,123.31,147.05874999999997,128.045625,128.045625,54.990233264057814,-0.08611756522762838,128.045625,1,0,-15.819999999999993,-0.12354971128455183,-0.12354971128455183,0.0,0.0,-0.12354971128455183,0.0,0.0,-0.0,8.994564223338292,2.8038434998951303,3.684805019144769
2026-03-04 23:00:00,140.0,143.10375,131.579375,131.579375,51.8243363518189,0.1624839909735662,131.579375,1,0,16.689999999999998,0.12684358775833976,0.12684358775833976,0.0,0.0,0.12684358775833976,0.0,0.0,0.0,9.121407811096631,2.93068708765347,3.684805019144769
2026-03-04 23:15:00,131.9,139.7925,134.6578125,134.6578125,48.63103666711778,-0.056708898041334874,134.6578125,1,0,-8.099999999999994,-0.060152469801928454,-0.060152469801928454,0.0,0.0,-0.060152469801928454,0.0,0.0,-0.0,9.061255341294704,2.8705346178515416,3.684805019144769
2026-03-04 23:30:00,119.13,136.30375,137.13562499999998,137.13562499999998,45.56758156759431,-0.3951411152529719,137.13562499999998,0,0,-12.77000000000001,-0.09311949393164623,-0.09311949393164623,1.0,0.001,-0.09411949393164623,0.0,0.0,-0.0,8.968135847363058,2.7764151239198953,3.684805019144769
2026-03-04 23:45:00,108.2,133.52374999999998,139.6928125,139.6928125,41.24182470184738,-0.7636134610355714,139.6928125,0,0,-10.929999999999993,-0.07824310932246419,-0.07824310932246419,0.0,0.0,-0.0,0.0,0.0,-0.0,8.889892738040594,2.7764151239198953,3.684805019144769
2026-03-05 00:00:00,132.01,130.39499999999998,141.9996875,141.9996875,38.50997143467129,-0.2594052170863489,141.9996875,0,0,23.809999999999988,0.16767642534424584,0.16767642534424584,0.0,0.0,0.0,0.0,0.0,0.0,9.057569163384839,2.7764151239198953,3.684805019144769
2026-03-05 00:15:00,114.61,126.03625,143.084375,143.084375,37.16993633756608,-0.7660592889211422,143.084375,0,0,-17.39999999999999,-0.12160656955030899,-0.12160656955030899,0.0,0.0,-0.0,0.0,0.0,-0.0,8.93596259383453,2.7764151239198953,3.684805019144769
2026-03-05 00:30:00,110.24,122.42500000000001,143.493125,143.493125,36.71779365055206,-0.9056406089231352,143.493125,0,0,-4.3700000000000045,-0.030454420725731665,-0.030454420725731665,0.0,0.0,-0.0,0.0,0.0,-0.0,8.905508173108798,2.7764151239198953,3.684805019144769
2026-03-05 00:45:00,109.08,120.64625,144.6778125,144.6778125,34.874338817584984,-1.020745158387066,144.6778125,0,1,-1.1599999999999966,-0.00801781544768654,-0.00801781544768654,0.0,0.0,-0.0,1.0,0.001,-0.001,8.89749035766111,2.7764151239198953,3.6838050191447693
2026-03-05 01:00:00,111.79,117.12,145.263125,145.263125,34.12928526207375,-0.9807742747310646,145.263125,0,1,2.710000000000008,0.018655801326042023,0.018655801326042023,0.0,0.0,0.0,0.0,0.0,0.018655801326042023,8.916146158987154,2.7764151239198953,3.702460820470811
2026-03-05 01:15:00,109.93,114.37375,145.51906250000002,145.51906250000002,33.82169692614069,-1.0522553784843756,145.51906250000002,0,1,-1.8599999999999994,-0.012781830559140657,-0.012781830559140657,0.0,0.0,-0.0,0.0,0.0,-0.012781830559140657,8.903364328428014,2.7764151239198953,3.6896789899116706
2026-03-05 01:30:00,109.2,113.13250000000001,144.8540625,144.8540625,34.332281607593,-1.0384996519460759,144.8540625,0,1,-0.730000000000004,-0.0050395548968466385,-0.0050395548968466385,0.0,0.0,-0.0,0.0,0.0,-0.0050395548968466385,8.898324773531167,2.7764151239198953,3.684639435014824
2026-03-05 01:45:00,108.81,113.20875,145.3365625,145.3365625,33.687840403151846,-1.0842654816359962,145.3365625,0,1,-0.39000000000000057,-0.0026834266153776725,-0.0026834266153776725,0.0,0.0,-0.0,0.0,0.0,-0.0026834266153776725,8.89564134691579,2.7764151239198953,3.6819560083994465
2026-03-05 02:00:00,109.51,110.39625000000001,145.1575,145.1575,33.86772266789844,-1.052550841683504,145.1575,0,1,0.7000000000000028,0.004822348139090318,0.004822348139090318,0.0,0.0,0.0,0.0,0.0,0.004822348139090318,8.90046369505488,2.7764151239198953,3.686778356538537
2026-03-05 02:15:00,109.44,109.75,144.2765625,144.2765625,34.43176736578383,-1.0117564436909634,144.2765625,0,1,-0.07000000000000739,-0.00048517928890915585,-0.00048517928890915585,0.0,0.0,-0.0,0.0,0.0,-0.00048517928890915585,8.899978515765971,2.7764151239198953,3.6862931772496275
2026-03-05 02:30:00,109.26,109.6275,141.3596875,141.3596875,33.26541354934395,-0.9649568147525124,141.3596875,0,1,-0.1799999999999926,-0.001273347466900651,-0.001273347466900651,0.0,0.0,-0.0,0.0,0.0,-0.001273347466900651,8.89870516829907,2.7764151239198953,3.685019829782727
2026-03-05 02:45:00,108.84,109.59750000000001,140.67624999999998,140.67624999999998,33.71291862562583,-0.9443338428670082,140.67624999999998,0,1,-0.4200000000000017,-0.0029855785891364163,-0.0029855785891364163,0.0,0.0,-0.0,0.0,0.0,-0.0029855785891364163,8.895719589709934,2.7764151239198953,3.6820342511935906
2026-03-05 03:00:00,108.79,109.2225,138.64124999999999,138.64124999999999,33.60737195914023,-0.8882351775763087,138.64124999999999,0,1,-0.04999999999999716,-0.00036064302651625806,-0.00036064302651625806,0.0,0.0,-0.0,0.0,0.0,-0.00036064302651625806,8.895358946683418,2.7764151239198953,3.6816736081670745
2026-03-05 03:15:00,108.5,109.04375,134.84125,134.84125,29.563944338310396,-0.8909924094893431,134.84125,0,1,-0.29000000000000625,-0.0021506771852085787,-0.0021506771852085787,0.0,0.0,-0.0,0.0,0.0,-0.0021506771852085787,8.89320826949821,2.7764151239198953,3.679522930981866
2026-03-05 03:30:00,108.81,108.995,131.55125,131.55125,26.117427965793134,-0.87073084033332,131.55125,0,1,0.3100000000000023,0.002356496042416946,0.002356496042416946,0.0,0.0,0.0,0.0,0.0,0.002356496042416946,8.895564765540627,2.7764151239198953,3.681879427024283
2026-03-05 03:45:00,109.04,109.02375,129.15625,129.15625,24.454700287041728,-0.82259237544855,129.15625,0,1,0.23000000000000398,0.0017807887732881993,0.0017807887732881993,0.0,0.0,0.0,0.0,0.0,0.0017807887732881993,8.897345554313915,2.7764151239198953,3.683660215797571
2026-03-05 04:00:00,109.69,109.04625000000001,126.4171875,126.4171875,21.273060085071712,-0.7863084780989379,126.4171875,0,1,0.6499999999999915,0.005141705909253768,0.005141705909253768,0.0,0.0,0.0,0.0,0.0,0.005141705909253768,8.902487260223168,2.7764151239198953,3.688801921706825
